0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA
AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,ABA,ABA,ABA,ABA,ABB,ABA,ABA,ABB,ABB,ABA,AAB,AAB,AAB,AAB,AAB,AAB,AAB,AAB,AAB,AAB
AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,ABAA,ABAA,ABAB,ABAB,ABB,ABAA,ABAA,ABB,ABB,ABAA,AAB,AAB,AAB,AAB,AAB,AAB,AAB,AAB,AAB,AAB
AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,ABAA,ABAA,ABAB,ABAB,ABB,ABAA,ABAA,ABB,ABB,ABAA,AAB,AAB,AAB,AAB,AAB,AAB,AAB,AAB,AAB,AAB
AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,ABAA,ABAA,ABAB,ABAB,ABB,ABAA,ABAA,ABB,ABB,ABAA,AAB,AAB,AAB,AAB,AAB,AAB,AAB,AAB,AAB,AAB
AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,ABAA,ABAA,ABAB,ABAB,ABB,ABAA,ABAA,ABB,ABB,ABAA,AAB,AAB,AAB,AAB,AAB,AAB,AAB,AAB,AAB,AAB
AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,ABAAB,ABAAA,ABAB,ABAB,ABB,ABAAA,ABAAA,ABB,ABB,ABAAA,AAB,AAB,AAB,AAB,AAB,AAB,AAB,AAB,AAB,AAB
AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,ABAAB,ABAAA,ABAB,ABAB,ABB,ABAAA,ABAAA,ABB,ABB,ABAAA,AAB,AAB,AAB,AAB,AAB,AAB,AAB,AAB,AAB,AAB
