0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A1,A4,AZ,A5,A3,AY,A2,AS,AX,AT,AV,AQ,AM,AU,AL,AW,AR,AN,AI,AO,AH,AJ,AF,AD,AG,AK,AC,AE,AB,AA
A1,A4,AZ,A5,A3,AY,A2,AS,AX,AT,AV,AQ,AM,AU,AL,AW,AR,AN,AI,AO,AH,AJ,AF,AD,AG,AK,AC,AE,AB,AA
A1,A4,AZ,A5,A3,AY,A2,AS,AX,AT,AV,AQ,AM,AU,AL,AW,AR,AN,AI,AO,AH,AJ,AF,AD,AG,AK,AC,AE,AB,AA
A1,A4,AZ,A5,A3,AY,A2,AS,AX,AT,AV,AQ,AM,AU,AL,AW,AR,AN,AI,AO,AH,AJ,AF,AD,AG,AK,AC,AE,AB,AA
A1,A4,AZ,A5,A3,AY,A2,AS,AX,AT,AV,AQ,AM,AU,AL,AW,AR,AN,AI,AO,AH,AJ,AF,AD,AG,AK,AC,AE,AB,AA
A1,A4,AZ,A5,A3,AY,A2,AS,AX,AT,AV,AQ,AM,AU,AL,AW,AR,AN,AI,AO,AH,AJ,AF,AD,AG,AK,AC,AE,AB,AA
A1,A4,AZ,A5,A3,AY,A2,AS,AX,AT,AV,AQ,AM,AU,AL,AW,AR,AN,AI,AO,AH,AJ,AF,AD,AG,AK,AC,AE,AB,AA
A1,A4,AZ,A5,A3,AY,A2,AS,AX,AT,AV,AQ,AM,AU,AL,AW,AR,AN,AI,AO,AH,AJ,AF,AD,AG,AK,AC,AE,AB,AA
A1,A4,AZ,A5,A3,AY,A2,AS,AX,AT,AV,AQ,AM,AU,AL,AW,AR,AN,AI,AO,AH,AJ,AF,AD,AG,AK,AC,AE,AB,AA
A1,A4,AZ,A5,A3,AY,A2,AS,AX,AT,AV,AQ,AM,AU,AL,AW,AR,AN,AI,AO,AH,AJ,AF,AD,AG,AK,AC,AE,AB,AA
A1,A4,AZ,A5,A3,AY,A2,AS,AX,AT,AV,AQ,AM,AU,AL,AW,AR,AN,AI,AO,AH,AJ,AF,AD,AG,AK,AC,AE,AB,AA
A1,A4,AZ,A5,A3,AY,A2,AS,AX,AT,AV,AQ,AM,AU,AL,AW,AR,AN,AI,AO,AH,AJ,AF,AD,AG,AK,AC,AE,AB,AA
