0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A2,A1,A3,AQ,A4,A5,AW,AS,AX,AZ,AR,AT,AU,AV,AN,AI,AY,AO,AK,AJ,AH,AL,AM,AE,AD,AG,AF,AC,AB,AA
A2,A1,A3,AQ,A4,A5,AW,AS,AX,AZ,AR,AT,AU,AV,AN,AI,AY,AO,AK,AJ,AH,AL,AM,AE,AD,AG,AF,AC,AB,AA
A2,A1,A3,AQ,A4,A5,AW,AS,AX,AZ,AR,AT,AU,AV,AN,AI,AY,AO,AK,AJ,AH,AL,AM,AE,AD,AG,AF,AC,AB,AA
A2,A1,A3,AQ,A4,A5,AW,AS,AX,AZ,AR,AT,AU,AV,AN,AI,AY,AO,AK,AJ,AH,AL,AM,AE,AD,AG,AF,AC,AB,AA
A2,A1,A3,AQ,A4,A5,AW,AS,AX,AZ,AR,AT,AU,AV,AN,AI,AY,AO,AK,AJ,AH,AL,AM,AE,AD,AG,AF,AC,AB,AA
A2,A1,A3,AQ,A4,A5,AW,AS,AX,AZ,AR,AT,AU,AV,AN,AI,AY,AO,AK,AJ,AH,AL,AM,AE,AD,AG,AF,AC,AB,AA
A2,A1,A3,AQ,A4,A5,AW,AS,AX,AZ,AR,AT,AU,AV,AN,AI,AY,AO,AK,AJ,AH,AL,AM,AE,AD,AG,AF,AC,AB,AA
A2,A1,A3,AQ,A4,A5,AW,AS,AX,AZ,AR,AT,AU,AV,AN,AI,AY,AO,AK,AJ,AH,AL,AM,AE,AD,AG,AF,AC,AB,AA
A2,A1,A3,AQ,A4,A5,AW,AS,AX,AZ,AR,AT,AU,AV,AN,AI,AY,AO,AK,AJ,AH,AL,AM,AE,AD,AG,AF,AC,AB,AA
A2,A1,A3,AQ,A4,A5,AW,AS,AX,AZ,AR,AT,AU,AV,AN,AI,AY,AO,AK,AJ,AH,AL,AM,AE,AD,AG,AF,AC,AB,AA
A2,A1,A3,AQ,A4,A5,AW,AS,AX,AZ,AR,AT,AU,AV,AN,AI,AY,AO,AK,AJ,AH,AL,AM,AE,AD,AG,AF,AC,AB,AA
A2,A1,A3,AQ,A4,A5,AW,AS,AX,AZ,AR,AT,AU,AV,AN,AI,AY,AO,AK,AJ,AH,AL,AM,AE,AD,AG,AF,AC,AB,AA
