0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
AA,AA,AA,AA,AA,AB,AB,AB,AB,AB,AA,AA,AA,AA,AA
AAA,AAA,AAA,AAA,AAA,ABA,ABA,ABA,ABA,ABB,AAB,AAB,AAB,AAB,AAB
AAAA,AAAB,AAAA,AAAA,AAAB,ABAB,ABAA,ABAA,ABAB,ABB,AABA,AABA,AABB,AABA,AABB
AAAAA,AAAB,AAAAA,AAAAB,AAAB,ABAB,ABAA,ABAA,ABAB,ABB,AABA,AABA,AABB,AABA,AABB
AAAAA,AAAB,AAAAA,AAAAB,AAAB,ABAB,ABAA,ABAA,ABAB,ABB,AABA,AABA,AABB,AABA,AABB
AAAAA,AAAB,AAAAA,AAAAB,AAAB,ABAB,ABAA,ABAA,ABAB,ABB,AABA,AABA,AABB,AABA,AABB
AAAAA,AAAB,AAAAA,AAAAB,AAAB,ABAB,ABAA,ABAA,ABAB,ABB,AABA,AABA,AABB,AABA,AABB
AAAAA,AAAB,AAAAA,AAAAB,AAAB,ABAB,ABAA,ABAA,ABAB,ABB,AABA,AABA,AABB,AABA,AABB
AAAAA,AAAB,AAAAA,AAAAB,AAAB,ABAB,ABAA,ABAA,ABAB,ABB,AABA,AABA,AABB,AABA,AABB
AAAAA,AAAB,AAAAA,AAAAB,AAAB,ABAB,ABAA,ABAA,ABAB,ABB,AABA,AABA,AABB,AABA,AABB
AAAAA,AAAB,AAAAA,AAAAB,AAAB,ABAB,ABAA,ABAA,ABAB,ABB,AABA,AABA,AABB,AABA,AABB
AAAAA,AAAB,AAAAA,AAAAB,AAAB,ABAB,ABAA,ABAA,ABAB,ABB,AABA,AABA,AABB,AABA,AABB
AAAAA,AAAB,AAAAA,AAAAB,AAAB,ABAB,ABAA,ABAA,ABAB,ABB,AABA,AABA,AABB,AABA,AABB
AAAAA,AAAB,AAAAA,AAAAB,AAAB,ABAB,ABAA,ABAA,ABAB,ABB,AABA,AABA,AABB,AABA,AABB
AAAAA,AAAB,AAAAA,AAAAB,AAAB,ABAB,ABAA,ABAA,ABAB,ABB,AABA,AABA,AABB,AABA,AABB
AAAAA,AAAB,AAAAA,AAAAB,AAAB,ABAB,ABAA,ABAA,ABAB,ABB,AABA,AABA,AABB,AABA,AABB
AAAAA,AAAB,AAAAA,AAAAB,AAAB,ABAB,ABAA,ABAA,ABAB,ABB,AABA,AABA,AABB,AABA,AABB
AAAAA,AAAB,AAAAA,AAAAB,AAAB,ABAB,ABAA,ABAA,ABAB,ABB,AABA,AABA,AABB,AABA,AABB
AAAAA,AAAB,AAAAA,AAAAB,AAAB,ABAB,ABAA,ABAA,ABAB,ABB,AABA,AABA,AABB,AABA,AABB
AAAAA,AAAB,AAAAA,AAAAB,AAAB,ABAB,ABAA,ABAA,ABAB,ABB,AABA,AABA,AABB,AABA,AABB
AAAAA,AAAB,AAAAA,AAAAB,AAAB,ABAB,ABAA,ABAA,ABAB,ABB,AABA,AABA,AABB,AABA,AABB
AAAAA,AAAB,AAAAA,AAAAB,AAAB,ABAB,ABAA,ABAA,ABAB,ABB,AABA,AABA,AABB,AABA,AABB
AAAAA,AAAB,AAAAA,AAAAB,AAAB,ABAB,ABAA,ABAA,ABAB,ABB,AABA,AABA,AABB,AABA,AABB
AAAAA,AAAB,AAAAA,AAAAB,AAAB,ABAB,ABAA,ABAA,ABAB,ABB,AABA,AABA,AABB,AABA,AABB
AAAAA,AAAB,AAAAA,AAAAB,AAAB,ABAB,ABAA,ABAA,ABAB,ABB,AABA,AABA,AABB,AABA,AABB
AAAAA,AAAB,AAAAA,AAAAB,AAAB,ABAB,ABAA,ABAA,ABAB,ABB,AABA,AABA,AABB,AABA,AABB
AAAAA,AAAB,AAAAA,AAAAB,AAAB,ABAB,ABAA,ABAA,ABAB,ABB,AABA,AABA,AABB,AABA,AABB
AAAAA,AAAB,AAAAA,AAAAB,AAAB,ABAB,ABAA,ABAA,ABAB,ABB,AABA,AABA,AABB,AABA,AABB
AAAAA,AAAB,AAAAA,AAAAB,AAAB,ABAB,ABAA,ABAA,ABAB,ABB,AABA,AABA,AABB,AABA,AABB
