0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
AH,AJ,AL,AM,AI,AK,AF,AO,AN,AG,AC,AD,AE,AB,AA
AH,AJ,AL,AM,AI,AK,AF,AO,AN,AG,AC,AD,AE,AB,AA
AH,AJ,AL,AM,AI,AK,AF,AO,AN,AG,AC,AD,AE,AB,AA
AH,AJ,AL,AM,AI,AK,AF,AO,AN,AG,AC,AD,AE,AB,AA
AH,AJ,AL,AM,AI,AK,AF,AO,AN,AG,AC,AD,AE,AB,AA
AH,AJ,AL,AM,AI,AK,AF,AO,AN,AG,AC,AD,AE,AB,AA
AH,AJ,AL,AM,AI,AK,AF,AO,AN,AG,AC,AD,AE,AB,AA
AH,AJ,AL,AM,AI,AK,AF,AO,AN,AG,AC,AD,AE,AB,AA
AH,AJ,AL,AM,AI,AK,AF,AO,AN,AG,AC,AD,AE,AB,AA
AH,AJ,AL,AM,AI,AK,AF,AO,AN,AG,AC,AD,AE,AB,AA
AH,AJ,AL,AM,AI,AK,AF,AO,AN,AG,AC,AD,AE,AB,AA
AH,AJ,AL,AM,AI,AK,AF,AO,AN,AG,AC,AD,AE,AB,AA
AH,AJ,AL,AM,AI,AK,AF,AO,AN,AG,AC,AD,AE,AB,AA
AH,AJ,AL,AM,AI,AK,AF,AO,AN,AG,AC,AD,AE,AB,AA
AH,AJ,AL,AM,AI,AK,AF,AO,AN,AG,AC,AD,AE,AB,AA
AH,AJ,AL,AM,AI,AK,AF,AO,AN,AG,AC,AD,AE,AB,AA
AH,AJ,AL,AM,AI,AK,AF,AO,AN,AG,AC,AD,AE,AB,AA
AH,AJ,AL,AM,AI,AK,AF,AO,AN,AG,AC,AD,AE,AB,AA
AH,AJ,AL,AM,AI,AK,AF,AO,AN,AG,AC,AD,AE,AB,AA
AH,AJ,AL,AM,AI,AK,AF,AO,AN,AG,AC,AD,AE,AB,AA
AH,AJ,AL,AM,AI,AK,AF,AO,AN,AG,AC,AD,AE,AB,AA
AH,AJ,AL,AM,AI,AK,AF,AO,AN,AG,AC,AD,AE,AB,AA
AH,AJ,AL,AM,AI,AK,AF,AO,AN,AG,AC,AD,AE,AB,AA
AH,AJ,AL,AM,AI,AK,AF,AO,AN,AG,AC,AD,AE,AB,AA
AH,AJ,AL,AM,AI,AK,AF,AO,AN,AG,AC,AD,AE,AB,AA
AH,AJ,AL,AM,AI,AK,AF,AO,AN,AG,AC,AD,AE,AB,AA
AH,AJ,AL,AM,AI,AK,AF,AO,AN,AG,AC,AD,AE,AB,AA
AH,AJ,AL,AM,AI,AK,AF,AO,AN,AG,AC,AD,AE,AB,AA
AH,AJ,AL,AM,AI,AK,AF,AO,AN,AG,AC,AD,AE,AB,AA
AH,AJ,AL,AM,AI,AK,AF,AO,AN,AG,AC,AD,AE,AB,AA
AH,AJ,AL,AM,AI,AK,AF,AO,AN,AG,AC,AD,AE,AB,AA
AH,AJ,AL,AM,AI,AK,AF,AO,AN,AG,AC,AD,AE,AB,AA
AH,AJ,AL,AM,AI,AK,AF,AO,AN,AG,AC,AD,AE,AB,AA
AH,AJ,AL,AM,AI,AK,AF,AO,AN,AG,AC,AD,AE,AB,AA
AH,AJ,AL,AM,AI,AK,AF,AO,AN,AG,AC,AD,AE,AB,AA
AH,AJ,AL,AM,AI,AK,AF,AO,AN,AG,AC,AD,AE,AB,AA
AH,AJ,AL,AM,AI,AK,AF,AO,AN,AG,AC,AD,AE,AB,AA
AH,AJ,AL,AM,AI,AK,AF,AO,AN,AG,AC,AD,AE,AB,AA
AH,AJ,AL,AM,AI,AK,AF,AO,AN,AG,AC,AD,AE,AB,AA
AH,AJ,AL,AM,AI,AK,AF,AO,AN,AG,AC,AD,AE,AB,AA
